gene,pooled_effect,pooled_se,i_squared,p_value,n_studies,q_stat,fdr,tier
ACTN4,0.336220054377233,0.15549652573761527,0.21941750032171028,0.030600055112925822,8,8.967661974083443,0.26359086925748454,non_significant
FZD6,0.23502400766389867,0.1089017200887679,0.0,0.030917769786640528,8,3.9891911897368737,0.26496423185752344,non_significant
PNOC,0.23524851655387607,0.1089855260621155,0.0,0.03088665639153767,8,5.071259107718788,0.26496423185752344,non_significant
SIRT3,0.23524539738704528,0.10896911100469561,0.0,0.03086363484989414,8,4.8606955015792295,0.26496423185752344,non_significant
PRKCH,0.23468429622417064,0.10884809598749755,0.0,0.03107806915294544,8,3.344572428984666,0.26553415693791554,non_significant
PTGER4,-0.23483963277541994,0.10892787478337779,0.0,0.031090020764534914,8,4.335673833085606,0.26553415693791554,non_significant
BMP1,0.36958703092209777,0.17151630226443135,0.31234573858531567,0.03117579818686603,8,10.179534095519415,0.2658147003301209,non_significant
ENTPD2,-0.2342798142849547,0.10888444602039565,0.0,0.03142594727723544,8,3.868579995729835,0.2668682639740359,non_significant
ULK2,0.23466976614516705,0.10906366378844584,0.0,0.03142281063593165,8,6.03617129589365,0.2668682639740359,non_significant
PPFIBP1,0.27540050241593056,0.12802057093062766,0.07189750956481877,0.03145878380578041,8,7.542270462734935,0.2668682639740359,non_significant
PDLIM4,0.3190692873209675,0.14837163738180753,0.17949197060155472,0.03151777303946886,8,8.531299815715446,0.26691780135617643,non_significant
PTPN9,0.23437724767353543,0.10908718942107784,0.0,0.03167156772084651,8,6.323928682710269,0.26712463536831466,non_significant
ZNF675,-0.23396697427680319,0.10889177427020211,0.0,0.031664585780331274,8,3.9358862269803514,0.26712463536831466,non_significant
GTF2B,-0.27784530606050795,0.12934278322013268,0.07974785604786623,0.0317033110085243,8,7.606610912024237,0.26712463536831466,non_significant
PGM1,0.4659626361034544,0.21698096680203016,0.5184145739663818,0.031754959640558314,8,14.535323582469351,0.26712463536831466,non_significant
PRELP,-0.23389542966835503,0.10896701904145575,0.0,0.031834773961111576,8,4.865998030627885,0.2673482187837832,non_significant
SLC35D2,-0.44345672223030524,0.2066936083831189,0.47237210051580486,0.031914597286329484,8,13.26692543522271,0.26757113117186426,non_significant
ANGPT2,0.23342485896058082,0.10884339005164978,0.0,0.03198533883368164,8,3.349958870657069,0.2677172860379153,non_significant
LGI2,0.38562494074453213,0.18002599440422487,0.3597482721707404,0.032189342806936194,8,10.933199702143934,0.26897650511885784,non_significant
HK2,0.23276150830494446,0.10880300694052293,0.0,0.0324119483648047,8,2.846803565541835,0.27015561585315195,non_significant
RARG,-0.23307480186431176,0.10896586841505808,0.0,0.0324380398963462,8,4.90041803392303,0.27015561585315195,non_significant
PIP5K1C,0.3607688085790595,0.1687349330149849,0.29091875707452,0.032510239803459046,8,9.871929443683868,0.2703086494916744,non_significant
ACHE,-0.23245700937638922,0.1090480026817325,0.0,0.033031982976202544,8,5.973469551071309,0.2728398330698835,non_significant
EHBP1,-0.23199001714235193,0.1088030650436722,0.0,0.03299031644320797,8,2.90072770829412,0.2728398330698835,non_significant
PNRC1,-0.23275372236090766,0.1091000017036911,0.0,0.03289209330188286,8,6.545312494488007,0.2728398330698835,non_significant
ZNF544,0.23263489822633404,0.10912757405348016,0.0,0.03302575172073241,8,6.90756307376911,0.2728398330698835,non_significant
PLD1,0.2310412022583709,0.10872609593114323,0.0,0.033587957183792275,8,1.952442242326622,0.27697655332841514,non_significant
TEF,-0.2314731473419299,0.10896445510127575,0.0,0.0336450999620859,8,4.995132961480579,0.27699293772064815,non_significant
SCRG1,0.23117220158185944,0.10893849793608155,0.0,0.0338341083070609,8,4.60759066981553,0.27809311279551524,non_significant
RNF121,0.23076772956003902,0.1088454060909911,0.0,0.03399406216425867,8,3.4560967951345583,0.27895127481847554,non_significant
APOBEC3G,-0.41260436508137843,0.1948062867892452,0.42403177578771545,0.03417304633508585,8,12.153448238526455,0.2799625427321389,non_significant
FBXL18,-0.23022820638439515,0.10882717127419599,0.0,0.03438397102224513,8,3.2442193757479814,0.28123176298650654,non_significant
NFKB1,0.22989580018964872,0.10880247745163064,0.0,0.034603784584954035,8,2.951660524583584,0.28222437453945726,non_significant
DMWD,0.32339409021275695,0.15306408355797252,0.2029382364767428,0.034617724953465885,8,8.782255429062179,0.28222437453945726,non_significant
FZD2,0.36614425714411153,0.1734526334265967,0.306495372398511,0.0347793749633719,8,10.09366011616931,0.28308269216540305,non_significant
IL6,-0.22994029221517906,0.1090128226140654,0.0,0.03491905447289668,8,5.585048961781126,0.2834293629274813,non_significant
TMEM39A,0.22970315841377634,0.10890984721792292,0.0,0.034934841826386086,8,4.301451439078912,0.2834293629274813,non_significant
FYN,0.22957181982906988,0.10891335224493613,0.0,0.03504491149102932,8,4.369297429369043,0.28386378307733745,non_significant
CAV2,0.22972150621045495,0.10902293061627341,0.0,0.035109477440700164,8,5.723675613535137,0.2839288175639231,non_significant
NRXN3,0.22880865615399787,0.10876037632107602,0.0,0.035397039060668226,8,2.4727247172808973,0.2857940999399933,non_significant
SPTLC3,-0.22906147761370807,0.10900729090815718,0.0,0.03561105281323355,8,5.548388795833723,0.2870605252456804,non_significant
ABCA6,-0.22830980039965057,0.10892154188783178,0.0,0.0360738450407805,8,4.522330845647181,0.2903250797993584,non_significant
SH3BP4,0.24190276344477046,0.11544243149376855,0.022415548725789283,0.03613183933648572,8,7.160506686533328,0.29032655543653,non_significant
ACBD4,-0.2281696383925191,0.10898180401355344,0.0,0.03629126456723274,8,5.348126688638768,0.29114174226300765,non_significant
COL16A1,0.22798938232374863,0.10897336645718546,0.0,0.03642448110919306,8,5.165757681340539,0.2916049514427066,non_significant
IL6R,-0.22795692946046126,0.10901531082127694,0.0,0.03652320080793756,8,5.7742522486952295,0.2916049514427066,non_significant
MBOAT2,0.4372680903468165,0.2090848909108518,0.4853451408776928,0.036497384652137664,8,13.601348313193439,0.2916049514427066,non_significant
AREG,-0.22749753447325383,0.10883136263701268,0.0,0.036584807414246155,8,3.419706479184259,0.2916331791021336,non_significant
CACNA1D,0.22763007839401214,0.10895793919985267,0.0,0.036693727363397634,8,5.014354550039274,0.2920378745150284,non_significant
USP11,0.22757952978397825,0.10900263811325266,0.0,0.03681271551662726,8,5.536814703027236,0.2922719355830777,non_significant
YES1,0.22759921519101922,0.1090275813813398,0.0,0.03683953309918123,8,5.958183254618703,0.2922719355830777,non_significant
FAM53B,0.22724358185629034,0.10893798852605303,0.0,0.0369795063075552,8,4.774311403541214,0.292919685609688,non_significant
SLC17A5,0.28185568521749277,0.13525141305083171,0.10729837503794931,0.03716572248435746,8,7.84136580942997,0.29346895961704905,non_significant
TXN,-0.297424395548289,0.14269445579180842,0.14512393497522336,0.03712884774134859,8,8.188321426214127,0.29346895961704905,non_significant
STC1,0.22659331493224005,0.10878036337712577,0.0,0.03724802441509507,8,2.8156768903436262,0.29365710928195826,non_significant
TNFRSF12A,0.22671131910528255,0.10894845792199961,0.0,0.03744266268408969,8,4.9162128394424975,0.29472892162930786,non_significant
SMN1,-0.3370137157695637,0.16210993795649556,0.24578029340893132,0.03762463405910194,8,9.28111522256384,0.2956978282391392,non_significant
KLHDC3,0.22589431788760905,0.10871628767602518,0.0,0.03772471974800461,8,2.0305893380470823,0.2960211602726237,non_significant
TIAM1,0.22647813619389337,0.10907717053195853,0.0,0.03786519052024037,8,6.5210492727641345,0.29640287372486285,non_significant
SLC4A2,0.28353741358489126,0.13657690580609885,0.1165584979675292,0.03789140679636837,8,7.923558021550493,0.29640287372486285,non_significant
DSG2,0.2254489395193751,0.10873722970750989,0.0,0.03814091227424034,8,2.306627934128056,0.29789060877330475,non_significant
KLF9,0.22566294105681084,0.10896350094930458,0.0,0.03835919864250076,8,5.14014608189236,0.2983921360738538,non_significant
NR4A3,-0.22574557048324478,0.10903982631982778,0.0,0.03842390078853079,8,6.0834360028132615,0.2983921360738538,non_significant
LIN7B,0.2611766742359664,0.126073345292819,0.06505038033971128,0.038300441195703375,8,7.487034437795087,0.2983921360738538,non_significant
ITPK1,0.27598837258623354,0.13332114709940926,0.09695679241508583,0.03844279411385571,8,7.7515670802958585,0.2983921360738538,non_significant
DNASE1,0.22514970902165776,0.10894109755557635,0.0,0.03876144220199028,8,4.891980483469716,0.29859461681266786,non_significant
NRXN1,0.22515625174149947,0.10889418715426177,0.0,0.03867192216794804,8,4.289915142011455,0.29859461681266786,non_significant
FLI1,0.26968850462740424,0.13046042284252204,0.08236310945840845,0.03871479345759823,8,7.628289655910175,0.29859461681266786,non_significant
FRK,0.41193432337362984,0.19932366595201786,0.44175484560595146,0.0387661668980206,8,12.53929379395725,0.29859461681266786,non_significant
FOXL2,0.6322524484825471,0.3055874088648504,0.7441150407346185,0.03854851282428675,8,27.356043200414188,0.29859461681266786,non_significant
ABCB8,0.22481288716321393,0.10885132189658402,0.0,0.0388926672537866,8,3.7753632717562797,0.2986528668937558,non_significant
CCDC71,0.22450252346836197,0.10868174949306762,0.0,0.03885800323841429,8,1.6459252248367249,0.2986528668937558,non_significant
PCYT2,0.2250827485057611,0.10902027441136865,0.0,0.0389613063017719,8,5.872634447326005,0.2987231759503794,non_significant
SERPINH1,0.22436996547749133,0.10881674523987192,0.0,0.03921662881963034,8,3.3771874129956605,0.30022242367710905,non_significant
FLNC,0.33501770750565024,0.1626814475330053,0.2475755029762434,0.039460916931984814,8,9.303259034878268,0.3016327623020209,non_significant
ALS2CL,-0.22306783298220398,0.1087072474353151,0.0,0.04016916066331743,8,2.0232307349112633,0.30317156914581395,non_significant
F8,0.2232428175005244,0.10873460173180037,0.0,0.04006305236395395,8,2.3598351775384945,0.30317156914581395,non_significant
GRIK1,-0.22349216961710852,0.10887239795634007,0.0,0.04009294897487428,8,4.148285944744391,0.30317156914581395,non_significant
HOXD10,0.22331459924171235,0.10873136180406423,0.0,0.03999315766520111,8,2.3269114486007805,0.30317156914581395,non_significant
PLXDC1,0.22329588190383282,0.1087222046447297,0.0,0.03999307768061565,8,2.203826659483968,0.30317156914581395,non_significant
PMS1,0.22329911150056503,0.1088449893250221,0.0,0.04021504789588251,8,3.735549237184333,0.30317156914581395,non_significant
POMC,0.22310475724806536,0.10875777620275229,0.0,0.040228854420134096,8,2.6717766715747686,0.30317156914581395,non_significant
MEF2A,0.32727140588993375,0.1595659283685034,0.23205512837651238,0.040265917287984454,8,9.115237640953998,0.30317156914581395,non_significant
FCGRT,-0.3594272269417607,0.17502093640008215,0.315876785209736,0.04001208002732173,8,10.232074937182237,0.30317156914581395,non_significant
RPL35A,-0.384381116539929,0.18722211874539374,0.3962931117827086,0.0400652704532397,8,11.595030861202464,0.30317156914581395,non_significant
DNMT3A,0.2230452323087902,0.10887030644640985,0.0,0.04048909069278424,8,4.067890878561736,0.30439552913048273,non_significant
CYP1A1,-0.2230111653130184,0.10900319349960266,0.0,0.04076482754297121,8,5.724363644666155,0.304623484256644,non_significant
DLK2,-0.22249222200254487,0.10867709098705412,0.0,0.04063079263310744,8,1.6842212678561843,0.304623484256644,non_significant
FLOT1,0.22269572768049128,0.10883845598799582,0.0,0.04074530126953506,8,3.679172675434713,0.304623484256644,non_significant
LY6H,0.22279459315954786,0.10883813286778961,0.0,0.04065543671769589,8,3.6704774895226846,0.304623484256644,non_significant
FBXO31,0.25264905545914024,0.1235250617203876,0.053762674270176905,0.04082270109612134,8,7.397721279490821,0.304623484256644,non_significant
PRICKLE3,0.2226579452879844,0.10904668910994472,0.0,0.04116553640291325,8,6.276368951231153,0.30672599972615777,non_significant
CNTFR,-0.2220817847900827,0.10883473564845308,0.0,0.04129643110636513,8,3.669042628619807,0.30680350267039164,non_significant
CTSC,0.22170262027386492,0.10868250875370089,0.0,0.04135921372119776,8,1.7634299732941885,0.30680350267039164,non_significant
ZFP64,0.22235959900387856,0.10899129430873315,0.0,0.04133446538131986,8,5.593970585633784,0.30680350267039164,non_significant
ELOVL6,0.2213404155988631,0.10867444336100868,0.0,0.041677183430191354,8,1.671207333023689,0.3071851924301114,non_significant
F13A1,-0.2217680576651106,0.10887476473131556,0.0,0.041659098074022925,8,4.203348715941055,0.3071851924301114,non_significant
HAMP,-0.22169650199171942,0.10876169618292929,0.0,0.0415130145990657,8,2.7725347457087235,0.3071851924301114,non_significant
PROS1,0.22154383202663502,0.10869976374651169,0.0,0.04153731763545603,8,1.9932678354981406,0.3071851924301114,non_significant
SLC12A4,0.2219150768838904,0.10897756901971371,0.0,0.041716507613965746,8,5.439487772298972,0.3071851924301114,non_significant
ITGA1,0.2214123358816917,0.10882546650137803,0.0,0.041894800305121764,8,3.5836593619104367,0.3080463940443946,non_significant
CNPY4,0.22156931306291489,0.10901289987761703,0.0,0.042102512663360736,8,5.921473791630394,0.3086698081684637,non_significant
DGKD,0.22115249294852748,0.10878985305282489,0.0,0.04206857149024526,8,3.142757724176062,0.3086698081684637,non_significant
POU3F2,0.22079567195118763,0.10872404947099942,0.0,0.04227633966405058,8,2.3213095646368815,0.3094923874531516,non_significant
TMPO,-0.26888742998596515,0.13252754832634567,0.09133500083496432,0.042466718630087406,8,7.7036091479612825,0.3095324542239462,non_significant
DGCR8,0.36162025203835524,0.1782138551985032,0.3458277077052011,0.04244438132719291,8,10.700544921345417,0.3095324542239462,non_significant
COL3A1,0.45044030586575073,0.22198823626576017,0.5421681230229999,0.04244628217793355,8,15.289455260782674,0.3095324542239462,non_significant
AGPAT1,0.22036370725719534,0.10880556227117379,0.0,0.04283675529056317,8,3.361930346746091,0.3095715770892872,non_significant
BEGAIN,-0.22022691194315236,0.10873063834740077,0.0,0.04282264914720033,8,2.4485665431514505,0.3095715770892872,non_significant
CMA1,0.22040695382405054,0.1086876404985369,0.0,0.04257112420489548,8,1.8773852520140468,0.3095715770892872,non_significant
PIK3R4,0.22064611352489158,0.10885403806019033,0.0,0.04266337249840108,8,3.9535711788814045,0.3095715770892872,non_significant
CLCN5,0.285545340301084,0.14099280415353393,0.1402385358910202,0.04284194465891171,8,8.141793151027654,0.3095715770892872,non_significant
RPL37,-0.3348205771068783,0.1652285926962415,0.2782293117424677,0.04272297011229438,8,9.698371122411604,0.3095715770892872,non_significant
XYLT2,0.22067048457907615,0.10905233541534465,0.0,0.04301871107067288,8,6.454249868457986,0.31040225143235517,non_significant
HLCS,0.2198865163618319,0.1089216691418483,0.0,0.04351235411025811,8,4.824065264668789,0.3115123735392822,non_significant
LCK,-0.21999400995947974,0.10894225403619644,0.0,0.04344945370694816,8,5.134352315689622,0.3115123735392822,non_significant
LGALS3,-0.21979732861279525,0.10883232379929085,0.0,0.04342530773998193,8,3.705962998471878,0.3115123735392822,non_significant
DLC1,0.25241480840451236,0.12495463645887898,0.058796561306271436,0.043378039561652516,8,7.437286894866338,0.3115123735392822,non_significant
LRRFIP1,0.2738926324829584,0.1355083461194821,0.1071527564891571,0.043256650234898025,8,7.840086925143753,0.3115123735392822,non_significant
DLX2,-0.47786243706719167,0.2367475904563122,0.5900541714884973,0.043544740387211484,8,17.075426832410336,0.3115123735392822,non_significant
EXTL2,0.3183475776375252,0.15785316172236138,0.22017330434119678,0.04372345215741561,8,8.976353385910121,0.31234591285140995,non_significant
ITGB5,0.2188264057049372,0.10863579394419066,0.0,0.04397676530241751,8,1.2872381403337214,0.31340049292521405,non_significant
VGLL3,0.42505277375513656,0.21103542265380892,0.4930612020091374,0.04399588759702826,8,13.808372978637497,0.31340049292521405,non_significant
ETNK2,-0.21853532055151595,0.1087224619556085,0.0,0.04442810107068779,8,2.40634750652557,0.3137480203001414,non_significant
KRT16,-0.21901496752291494,0.10898868807572552,0.0,0.044481997302608656,8,5.685155935282224,0.3137480203001414,non_significant
MAGED2,0.21889820787569633,0.1087745651265424,0.0,0.04417752413659834,8,3.0601263326698427,0.3137480203001414,non_significant
STYXL1,-0.21858642720543475,0.10865477214267351,0.0,0.04424611323412578,8,1.5364640657700324,0.3137480203001414,non_significant
ZNF200,-0.21909372161964955,0.10893750304098508,0.0,0.04430567767509785,8,5.049874769506573,0.3137480203001414,non_significant
SGSM3,0.317871006393086,0.1581480959966265,0.2285340056520634,0.04443565055228631,8,9.073633901279841,0.3137480203001414,non_significant
HK1,0.44243038972304227,0.21987926265119043,0.5407312761634749,0.044203968510942444,8,15.241621379146261,0.3137480203001414,non_significant
SYT1,0.2184449221344377,0.10878185149523872,0.0,0.044632582142957074,8,3.1409494264876994,0.31436862205039334,non_significant
ALPL,0.21840192694262348,0.10891958172206473,0.0,0.0449452202256621,8,4.877322206531567,0.3144881385831914,non_significant
CCDC85B,0.218010589101729,0.10869695169122372,0.0,0.04489110065779452,8,2.082454580385898,0.3144881385831914,non_significant
MAPK10,-0.21866027533338805,0.10896731609554977,0.0,0.04478595532116803,8,5.433458199448748,0.3144881385831914,non_significant
PKN1,0.21825480331787825,0.10895039075823981,0.0,0.045150527263735765,8,5.239678126258319,0.3144881385831914,non_significant
SLC6A4,-0.21816013020743175,0.10882018704108436,0.0,0.044986969012083315,8,3.6483694058132405,0.3144881385831914,non_significant
SMARCA1,0.2182992828597405,0.10884171667267772,0.0,0.04489272652984052,8,3.949394415045374,0.3144881385831914,non_significant
ZNF74,-0.2177526186951996,0.10865426928264253,0.0,0.045060731749821954,8,1.570574384228438,0.3144881385831914,non_significant
STX2,0.37349545962068,0.1864271112620872,0.3768674278823535,0.04513012317832516,8,11.233564594788042,0.3144881385831914,non_significant
SYNGR1,-0.5266051560293138,0.26297882112025395,0.6630177562391664,0.045235041610851574,8,20.7726078438961,0.31464041408545235,non_significant
ARPC5L,0.2172149483302654,0.10874915555379569,0.0,0.045782361648678396,8,2.7663495110884293,0.31669286528879187,non_significant
SRD5A1,0.21734612046748894,0.10872915714785474,0.0,0.045611801722674164,8,2.5154718367850575,0.31669286528879187,non_significant
FTO,0.24228306388247378,0.12126073253467333,0.04437465762840267,0.045712976466630216,8,7.325046427324687,0.31669286528879187,non_significant
SHQ1,0.38793567821981906,0.19420691068137022,0.4247620935317934,0.04576677394898653,8,12.168878165519313,0.31669286528879187,non_significant
SLC16A8,-0.2172455080233829,0.10883803515184678,0.0,0.045929132691836766,8,3.8947782818194825,0.31727112019037723,non_significant
CEP250,0.21704929613231258,0.10882446787202192,0.0,0.04609854857785641,8,3.737416813629486,0.31800399856867434,non_significant
USPL1,-0.2168643152483733,0.10878013073425222,0.0,0.04619553742116355,8,3.1898582085621454,0.31823592445690446,non_significant
RUNX3,-0.38564609729287963,0.19369441680664456,0.41429380613814387,0.04648059583160019,8,11.951384624849998,0.31976103050177557,non_significant
SEMA4D,-0.21702608656658506,0.10904944075119946,0.0,0.04657305902085397,8,6.544030242345649,0.3198640223063013,non_significant
SRBD1,0.21619420793943733,0.10867441844897245,0.0,0.04665978967160059,8,1.8712120999427064,0.3198640223063013,non_significant
TPM2,0.2164679258002583,0.10882532431978266,0.0,0.046686644434591563,8,3.765497611972004,0.3198640223063013,non_significant
CEP68,0.21623686459133276,0.1087716102232284,0.0,0.04681280491719914,8,3.0967336226023012,0.32029142546890205,non_significant
DDAH1,0.25645116749746594,0.12913229232248757,0.07633228372817323,0.047038109353072705,8,7.578482907526418,0.3209584037651238,non_significant
STK17A,0.28453940407967504,0.14323428619973974,0.1496561590499895,0.04697435216658338,8,8.231964133684496,0.3209584037651238,non_significant
TRAK1,0.5173681840583345,0.26080392276250386,0.661030536997473,0.04728439986450643,8,20.650827770724042,0.3222011616276137,non_significant
ADAM8,-0.21578188619600136,0.10899384685868574,0.0,0.04773026789642697,8,5.942904100643656,0.3238262511223495,non_significant
ITSN2,0.21529712122237188,0.10887860253067091,0.0,0.0479958400184174,8,4.46888588887887,0.3238262511223495,non_significant
PPP5C,0.21569628010643682,0.10898713324968984,0.0,0.0478049088939548,8,5.822481461036779,0.3238262511223495,non_significant
PRR3,-0.2150996086010709,0.10879960928514269,0.0,0.04803874095701918,8,3.4884908254381513,0.3238262511223495,non_significant
SOCS3,-0.21588911509936293,0.10907736397812644,0.0,0.04779019512060975,8,6.92186472808831,0.3238262511223495,non_significant
KLF7,0.22729334440765664,0.11489007380617666,0.01987080627215554,0.04788867990397225,8,7.141915621731508,0.3238262511223495,non_significant
IDS,0.3381643087204323,0.1709363971156809,0.294124525839634,0.0478943228423081,8,9.916763304924926,0.3238262511223495,non_significant
PDE1A,0.39408151726040486,0.19931118553403243,0.4416363722698631,0.04801707680762724,8,12.536633212403968,0.3238262511223495,non_significant
CYB5A,-0.2807776135034497,0.14235989402390872,0.1445689611307218,0.048574412345288635,8,8.183009128652506,0.3269982557614471,non_significant
COL21A1,0.21422453702972608,0.10872548857569321,0.0,0.04880114686872164,8,2.5883500116074147,0.327589915675978,non_significant
PHLDB1,0.21462591594209754,0.10893021990571936,0.0,0.04880325855155607,8,5.147577089661184,0.327589915675978,non_significant
SRR,0.26547188226118573,0.13476901225209484,0.10684001978812831,0.04885799419380875,8,7.837341747375973,0.327589915675978,non_significant
HPS6,0.21392534152060658,0.10864551932944244,0.0,0.04895064537846417,8,1.5843752411064866,0.3277735214541961,non_significant
FASN,0.21423376088601268,0.10889200189961044,0.0,0.04913749906057255,8,4.670029905256272,0.32837560332197196,non_significant
KCNMB4,0.2137444883499402,0.10865953016308537,0.0,0.04917133685745179,8,1.78678752813666,0.32837560332197196,non_significant
C2CD2,0.21329740632683586,0.1086446023546019,0.0,0.04961617994024178,8,1.5927359409294244,0.3293067304441535,non_significant
CXCL2,-0.21413137116070283,0.10905468218708458,0.0,0.04958544058281949,8,6.707809171866356,0.3293067304441535,non_significant
PIK3CD,-0.2138285659573552,0.10888175596175816,0.0,0.04954628633314054,8,4.56805577107663,0.3293067304441535,non_significant
MDFI,0.30665593644366207,0.15615255386149615,0.22450849202379108,0.04955065181479226,8,9.026533402368026,0.3293067304441535,non_significant
ENAH,0.329076495979709,0.16763403475900082,0.2793858908693646,0.049638629021550015,8,9.713936920337229,0.3293067304441535,non_significant
POLE,0.21352538885669123,0.10884250323506137,0.0,0.04978773624376482,8,4.0943306509001784,0.32986017337227824,non_significant
GFRA1,-0.34041211763041523,0.17358687889919136,0.3091602871114326,0.049873480302832146,8,10.132596417671637,0.3299929091973953,non_significant
LYPD3,-0.2133365716874889,0.10888394248627671,0.0,0.05007738087177211,8,4.591854624378444,0.33047123093040676,non_significant
ACSS3,-0.6346153707909798,0.3238625975490439,0.7721216613351503,0.050051871723515745,8,30.71814566058951,0.33047123093040676,non_significant
BMP2,-0.2130991932014138,0.10886101675148104,0.0,0.05028466271700322,8,4.314613461030585,0.3314036432608795,non_significant
HS3ST1,0.2129943857406011,0.10891840217486924,0.0,0.050519265630567294,8,5.045100635598464,0.33211117707946075,non_significant
EHD3,0.34738613063246676,0.17764583401236111,0.3407463949397227,0.05052428102124811,8,10.61806859495288,0.33211117707946075,non_significant
CADPS,0.21274469196838003,0.10886861457683632,0.0,0.050684469976313894,8,4.435369654961594,0.33272863819744886,non_significant
GALK1,0.2125790233021796,0.10886048828767686,0.0,0.05084736930278263,8,4.3432602034225045,0.3329191669959563,non_significant
HSPD1,-0.21237510248983515,0.10876688562432207,0.0,0.05087041117061252,8,3.181428817268455,0.3329191669959563,non_significant
ROR1,0.36543904137823546,0.18721580744828295,0.38190824816836777,0.050942145908300686,8,11.325179440198703,0.3329191669959563,non_significant
LIMS1,0.36415439218451184,0.18658706608706485,0.3944491439684811,0.05097866177218048,8,11.55972273885391,0.3329191669959563,non_significant
FOXC2,0.21256416076709692,0.10895961421070943,0.0,0.05107456720561014,8,5.575332991327846,0.333112307151395,non_significant
PARP8,0.21219856213431118,0.10900690033307729,0.0,0.05157640211094532,8,6.185890159943201,0.3351009463683108,non_significant
TPCN1,0.21230469453185205,0.10906294024484281,0.0,0.05157965582292,8,6.898574898058799,0.3351009463683108,non_significant
GSTM1,-0.324465285394213,0.16659561351434155,0.284634174282226,0.051460206915341464,8,9.785203246152324,0.3351009463683108,non_significant
SHOX2,0.4683852015456479,0.24075139621965305,0.6046852421593231,0.05171315155503604,8,17.707408744960638,0.33553416939197805,non_significant
CETP,0.21100704729885378,0.10864635137217045,0.0,0.05211946090446334,8,1.7005306374978297,0.33612424772636224,non_significant
CNNM3,-0.2116142623865173,0.10892087277692747,0.0,0.0520372310445676,8,5.154775966543163,0.33612424772636224,non_significant
GPT,-0.21155370632302087,0.10893676024028007,0.0,0.05213874730761374,8,5.321781025147597,0.33612424772636224,non_significant
ZW10,0.21159357843689136,0.10887460894208974,0.0,0.051960458675028985,8,4.538043698576085,0.33612424772636224,non_significant
C11ORF24,0.22369463247080296,0.11507029748481747,0.02074947746374868,0.05189757415026869,8,7.148323987481828,0.33612424772636224,non_significant
PDE3A,0.21148523200835917,0.10898268887739561,0.0,0.052314136926840914,8,5.966653745093042,0.33682255852127574,non_significant
GPC3,-0.3298688349845753,0.17025312068057954,0.2936864593639244,0.052681804838412255,8,9.910612776439343,0.3387554723412373,non_significant
GCAT,0.2111479095375511,0.10904031606706174,0.0,0.05281621379144846,8,6.650986398757979,0.338771357057996,non_significant
RABAC1,0.2103746217451761,0.10864234178017602,0.0,0.052819190078934854,8,1.6766214814950766,0.338771357057996,non_significant
NFIL3,-0.25396879205835754,0.13127152711383888,0.089122355494728,0.05302920760170563,8,7.684896036505466,0.33968454155072153,non_significant
PSMB10,-0.2105901370136764,0.10890877089197576,0.0,0.05315765272970113,8,5.091164967330692,0.34007354395994793,non_significant
VAC14,0.21059034137193058,0.10895307994858444,0.0,0.053254248152710904,8,5.564163930710606,0.3402580588077788,non_significant
AKT3,0.21018669571855042,0.10886553944541269,0.0,0.05352016439349598,8,4.532169939635851,0.3404361194560474,non_significant
UTS2,0.21000250406193693,0.10869699221192042,0.0,0.053359602274042635,8,2.3747513412963164,0.3404361194560474,non_significant
PTGER2,-0.29139421931079723,0.1509476351969723,0.18325460504030594,0.05355327247516476,8,8.570602348294166,0.3404361194560474,non_significant
RPS14,-0.3387039070402258,0.17535992820325577,0.3382185768850927,0.0534239225659747,8,10.57751057298048,0.3404361194560474,non_significant
ABL1,0.20954635816075196,0.10873458699734456,0.0,0.053962659130401165,8,2.8586644216224104,0.34093963284347895,non_significant
CHST10,0.20963673847816422,0.108785683691456,0.0,0.05397192515144678,8,3.491608762242562,0.34093963284347895,non_significant
PGR,-0.21013354136872694,0.10897586073080234,0.0,0.05382308180142381,8,5.861771210920777,0.34093963284347895,non_significant
PREP,0.2098795457959158,0.10889041954788681,0.0,0.053925052515808355,8,4.8081114253132435,0.34093963284347895,non_significant
SERPINF1,-0.6905129511289964,0.35801388583855936,0.8135588365425783,0.05376410223487151,8,37.54535677738687,0.34093963284347895,non_significant
MGAT3,0.2093321329230565,0.10869643590084027,0.0,0.054124138221508855,8,2.388591572866575,0.34127429582841434,non_significant
TNK1,-0.2096896494887708,0.10889867740237287,0.0,0.05416081516830869,8,4.983598532162569,0.34127429582841434,non_significant
VKORC1,0.209305659222239,0.10879172500555702,0.0,0.05436566785562037,8,3.6071221558102895,0.34170761448175907,non_significant
PPIF,-0.39947768436143544,0.20763791458131975,0.4796879896635794,0.05436524722338345,8,13.453466114445401,0.34170761448175907,non_significant
AMN,-0.20870510558032432,0.10878015576268578,0.0,0.05503555923337028,8,3.4761246898168943,0.34248894482030423,non_significant
CA5B,-0.2090241962001937,0.10882655891460019,0.0,0.05476835211669462,8,4.072612971000933,0.34248894482030423,non_significant
CD3G,-0.20884142152651475,0.10882074229610615,0.0,0.05496756929679076,8,3.994392858473402,0.34248894482030423,non_significant
CHST2,0.20881678946430657,0.10875765639853965,0.0,0.05485547304175128,8,3.1816083525622405,0.34248894482030423,non_significant
MFAP3,0.20846917778409263,0.10863103405934654,0.0,0.05497708391927948,8,1.603260182248289,0.34248894482030423,non_significant
