task,split_name,feature_set,model,n_train,n_test,train_label_counts,test_label_counts,accuracy,weighted_f1,balanced_accuracy,macro_f1,auroc,confusion_matrix,labels
keloid_binary,grouped_seed0_fold4,shared_genes,majority,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.453125,0.2825940860215054,0.5,0.3118279569892473,0.5,"[[0, 70], [0, 58]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,shared_genes,stratified_random,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.4453125,0.4448723524385033,0.45,0.4452786424952695,0.45000000000000007,"[[28, 42], [29, 29]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,shared_genes,elastic_net_logreg,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.7109375,0.7114162270747715,0.7105911330049262,0.7095013187756855,0.8022167487684729,"[[50, 20], [17, 41]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,shared_genes,linear_svm,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.6953125,0.6765422077922078,0.6741379310344828,0.6675324675324675,0.7758620689655172,"[[63, 7], [32, 26]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,shared_genes,random_forest,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.5,0.48841354723707664,0.4852216748768473,0.47848230201171377,0.6645320197044335,"[[45, 25], [39, 19]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,shared_genes,hist_gradient_boosting,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.4921875,0.4760804703081773,0.47512315270935956,0.4647108022904201,0.579064039408867,"[[46, 24], [41, 17]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,shared_genes,knn,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.6640625,0.658836392424522,0.6780788177339901,0.6615630572465105,0.7199507389162562,"[[37, 33], [10, 48]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,modules_only,majority,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.453125,0.2825940860215054,0.5,0.3118279569892473,0.5,"[[0, 70], [0, 58]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,modules_only,stratified_random,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.4453125,0.4448723524385033,0.45,0.4452786424952695,0.45000000000000007,"[[28, 42], [29, 29]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,modules_only,elastic_net_logreg,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.609375,0.5835425033467202,0.5866995073891625,0.571619812583668,0.638423645320197,"[[58, 12], [38, 20]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,modules_only,linear_svm,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.6328125,0.6067983415192088,0.6096059113300493,0.5952364933055238,0.6408866995073892,"[[60, 10], [37, 21]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,modules_only,random_forest,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.640625,0.6400106837606838,0.6477832512315271,0.6405372405372405,0.7017241379310344,"[[40, 30], [16, 42]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,modules_only,hist_gradient_boosting,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.671875,0.6557574862096138,0.6527093596059113,0.6469661150512214,0.6758620689655173,"[[60, 10], [32, 26]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,modules_only,knn,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.65625,0.6549059139784945,0.6650246305418719,0.6559139784946236,0.7384236453201971,"[[40, 30], [14, 44]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,modules_only,small_mlp,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.6015625,0.5835097254004576,0.5825123152709359,0.5731938542007191,0.6064039408866995,"[[55, 15], [36, 22]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,low_i2_core_only,majority,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.453125,0.2825940860215054,0.5,0.3118279569892473,0.5,"[[0, 70], [0, 58]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,low_i2_core_only,stratified_random,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.4453125,0.4448723524385033,0.45,0.4452786424952695,0.45000000000000007,"[[28, 42], [29, 29]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,low_i2_core_only,elastic_net_logreg,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.6484375,0.6393424624720536,0.6342364532019704,0.6320664324496966,0.729064039408867,"[[55, 15], [30, 28]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,low_i2_core_only,linear_svm,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.625,0.6119219839834669,0.6083743842364532,0.6032033066391114,0.7133004926108375,"[[55, 15], [33, 25]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,low_i2_core_only,random_forest,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.7109375,0.7085839455157638,0.7224137931034482,0.7100704009794919,0.7913793103448276,"[[42, 28], [9, 49]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,low_i2_core_only,hist_gradient_boosting,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.6484375,0.6443618505796479,0.6608374384236453,0.6466907931055634,0.7948275862068965,"[[37, 33], [12, 46]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,low_i2_core_only,knn,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.734375,0.7233072916666667,0.7172413793103448,0.7166666666666667,0.8269704433497537,"[[63, 7], [27, 31]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed0_fold4,low_i2_core_only,small_mlp,246,128,"{'non_keloid': 130, 'keloid': 116}","{'keloid': 70, 'non_keloid': 58}",0.640625,0.6209830465587045,0.6640394088669951,0.6275303643724697,0.7704433497536946,"[[29, 41], [5, 53]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,profibrotic_module_only,majority,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.27722772277227725,0.12034691841277151,0.5,0.21705426356589147,0.5,"[[56, 0], [146, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,profibrotic_module_only,stratified_random,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.4306930693069307,0.4496826360924054,0.48507827788649704,0.42561135425166285,0.48507827788649704,"[[34, 22], [93, 53]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,profibrotic_module_only,elastic_net_logreg,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.693069306930693,0.707919195317016,0.6996086105675147,0.6633695301580476,0.7733610567514677,"[[40, 16], [46, 100]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,profibrotic_module_only,linear_svm,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.693069306930693,0.707919195317016,0.6996086105675147,0.6633695301580476,0.7733610567514677,"[[40, 16], [46, 100]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,profibrotic_module_only,random_forest,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.594059405940594,0.6123706797303629,0.6586350293542075,0.5849037690457097,0.7581335616438356,"[[45, 11], [71, 75]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,profibrotic_module_only,hist_gradient_boosting,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6386138613861386,0.655203356341959,0.711472602739726,0.6298973470873177,0.7750122309197651,"[[49, 7], [66, 80]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,profibrotic_module_only,knn,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6089108910891089,0.6262228204653661,0.6799168297455969,0.6006806295823637,0.7284735812133072,"[[47, 9], [70, 76]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,profibrotic_module_only,small_mlp,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.5891089108910891,0.6048304048281923,0.6717221135029354,0.5837119801365611,0.7595401174168298,"[[48, 8], [75, 71]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,majority,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.27722772277227725,0.12034691841277151,0.5,0.21705426356589147,0.5,"[[56, 0], [146, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,stratified_random,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.4306930693069307,0.4496826360924054,0.48507827788649704,0.42561135425166285,0.48507827788649704,"[[34, 22], [93, 53]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,elastic_net_logreg,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.8316831683168316,0.8334163157695079,0.8010029354207436,0.7944204980842912,0.8624021526418786,"[[41, 15], [19, 127]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,linear_svm,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.7376237623762376,0.7475207381488086,0.724926614481409,0.7006403265945251,0.824486301369863,"[[39, 17], [36, 110]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,random_forest,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.5247524752475248,0.5287606430545967,0.6437133072407045,0.5245660488378935,0.7974559686888454,"[[51, 5], [91, 55]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,hist_gradient_boosting,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6633663366336634,0.6799304715325234,0.7285958904109588,0.6523235800344234,0.8149461839530333,"[[49, 7], [61, 85]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,knn,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.4603960396039604,0.4567056485033232,0.5826810176125244,0.4602769947297463,0.6418175146771037,"[[48, 8], [101, 45]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes_plus_modules,small_mlp,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.7029702970297029,0.718509692160283,0.7504892367906066,0.6867245657568238,0.8683953033268101,"[[48, 8], [52, 94]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,published_markers_only,majority,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.27722772277227725,0.12034691841277151,0.5,0.21705426356589147,0.5,"[[56, 0], [146, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,published_markers_only,stratified_random,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.4306930693069307,0.4496826360924054,0.48507827788649704,0.42561135425166285,0.48507827788649704,"[[34, 22], [93, 53]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,published_markers_only,elastic_net_logreg,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.698019801980198,0.7133098412812032,0.7635763209393347,0.6863274189853117,0.7909735812133073,"[[51, 5], [56, 90]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,published_markers_only,linear_svm,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.693069306930693,0.7087274384004056,0.7546477495107633,0.6805428017549229,0.7820450097847358,"[[50, 6], [56, 90]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,published_markers_only,random_forest,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6881188118811881,0.7041341815340955,0.7457191780821918,0.6747181964573269,0.8627690802348337,"[[49, 7], [56, 90]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,published_markers_only,hist_gradient_boosting,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6881188118811881,0.7028902714015578,0.7677348336594911,0.6795669142641318,0.8439334637964775,"[[53, 3], [60, 86]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,published_markers_only,knn,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.5594059405940595,0.5716208378766854,0.6566780821917808,0.5569629611375342,0.7017490215264188,"[[49, 7], [82, 64]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,published_markers_only,small_mlp,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.5792079207920792,0.5978346802475458,0.6428571428571428,0.5703525761329229,0.74633072407045,"[[44, 12], [73, 73]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes,majority,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.27722772277227725,0.12034691841277151,0.5,0.21705426356589147,0.5,"[[56, 0], [146, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes,stratified_random,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.4306930693069307,0.4496826360924054,0.48507827788649704,0.42561135425166285,0.48507827788649704,"[[34, 22], [93, 53]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes,elastic_net_logreg,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.8267326732673267,0.8297009267490216,0.803082191780822,0.7915376676986584,0.8620352250489236,"[[42, 14], [21, 125]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes,linear_svm,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.7376237623762376,0.7460143723232723,0.7139187866927592,0.6956707126410642,0.8215508806262231,"[[37, 19], [34, 112]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes,random_forest,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.5445544554455446,0.5535058222803412,0.651908023483366,0.543435534591195,0.7918297455968689,"[[50, 6], [86, 60]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes,hist_gradient_boosting,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6336633663366337,0.6495544307054393,0.7135518590998043,0.6264867566216892,0.7818003913894325,"[[50, 6], [68, 78]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,shared_genes,knn,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.43564356435643564,0.42478309686638765,0.5655577299412915,0.43475699558173786,0.6391878669275931,"[[48, 8], [106, 40]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,modules_only,majority,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.27722772277227725,0.12034691841277151,0.5,0.21705426356589147,0.5,"[[56, 0], [146, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,modules_only,stratified_random,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.4306930693069307,0.4496826360924054,0.48507827788649704,0.42561135425166285,0.48507827788649704,"[[34, 22], [93, 53]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,modules_only,elastic_net_logreg,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6435643564356436,0.661102852210907,0.7038894324853229,0.6318720259188013,0.7515900195694716,"[[47, 9], [63, 83]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,modules_only,linear_svm,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6188118811881188,0.6363103895661759,0.68676614481409,0.6096177496674446,0.7421722113502935,"[[47, 9], [68, 78]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,modules_only,random_forest,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6485148514851485,0.6663114546059905,0.7018101761252447,0.6349056843927399,0.8281555772994129,"[[46, 10], [61, 85]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,modules_only,hist_gradient_boosting,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.5544554455445545,0.5674653289537299,0.6477495107632094,0.5516424977804084,0.7722602739726028,"[[48, 8], [82, 64]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,modules_only,knn,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.5742574257425742,0.5919118227612236,0.6449363992172211,0.567085326953748,0.6986301369863015,"[[45, 11], [75, 71]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,modules_only,small_mlp,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6138613861386139,0.6332468002897852,0.6613258317025441,0.5996951219512195,0.7431506849315068,"[[43, 13], [65, 81]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,low_i2_core_only,majority,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.27722772277227725,0.12034691841277151,0.5,0.21705426356589147,0.5,"[[56, 0], [146, 0]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,low_i2_core_only,stratified_random,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.4306930693069307,0.4496826360924054,0.48507827788649704,0.42561135425166285,0.48507827788649704,"[[34, 22], [93, 53]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,low_i2_core_only,elastic_net_logreg,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.7722772277227723,0.7775724904196035,0.7433953033268101,0.7299151261481223,0.8277274951076321,"[[38, 18], [28, 118]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,low_i2_core_only,linear_svm,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.7524752475247525,0.7591481498380253,0.7241927592954991,0.7091013824884793,0.8211227984344424,"[[37, 19], [31, 115]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,low_i2_core_only,random_forest,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.5594059405940595,0.5741022140193397,0.6456702544031311,0.5554731350295478,0.7583781800391389,"[[47, 9], [80, 66]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,low_i2_core_only,hist_gradient_boosting,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.5643564356435643,0.5783039173482566,0.6545988258317025,0.5608695652173913,0.7110445205479453,"[[48, 8], [80, 66]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,low_i2_core_only,knn,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.4801980198019802,0.47414328720446536,0.6128913894324853,0.4798793496652689,0.6948997064579256,"[[51, 5], [100, 46]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold0,low_i2_core_only,small_mlp,246,202,"{'keloid': 150, 'non_keloid': 96}","{'non_keloid': 146, 'keloid': 56}",0.6138613861386139,0.6228403098419365,0.5457436399217221,0.5420299965120335,0.5920376712328768,"[[22, 34], [44, 102]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,profibrotic_module_only,majority,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.26666666666666666,0.11228070175438595,0.5,0.21052631578947367,0.5,"[[0, 11], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,profibrotic_module_only,stratified_random,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.6,0.6199999999999999,0.5681818181818181,0.55,0.5681818181818182,"[[7, 4], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,profibrotic_module_only,elastic_net_logreg,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.9333333333333333,0.9354497354497354,0.9545454545454546,0.9206349206349206,0.9772727272727273,"[[10, 1], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,profibrotic_module_only,linear_svm,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.9333333333333333,0.9354497354497354,0.9545454545454546,0.9206349206349206,0.9772727272727273,"[[10, 1], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,profibrotic_module_only,random_forest,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.5333333333333333,0.554449472096531,0.6022727272727273,0.5248868778280543,0.7727272727272727,"[[5, 6], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,profibrotic_module_only,hist_gradient_boosting,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.5333333333333333,0.554449472096531,0.6022727272727273,0.5248868778280543,0.8636363636363638,"[[5, 6], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,profibrotic_module_only,knn,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.6,0.6222222222222221,0.6477272727272727,0.5833333333333333,0.7499999999999999,"[[6, 5], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,profibrotic_module_only,small_mlp,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.8666666666666667,0.8666666666666667,0.8295454545454546,0.8295454545454546,0.9772727272727273,"[[10, 1], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,majority,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.26666666666666666,0.11228070175438595,0.5,0.21052631578947367,0.5,"[[0, 11], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,stratified_random,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.6,0.6199999999999999,0.5681818181818181,0.55,0.5681818181818182,"[[7, 4], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,elastic_net_logreg,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.8,0.8114832535885168,0.8636363636363636,0.784688995215311,0.7272727272727273,"[[8, 3], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,linear_svm,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.6,0.6222222222222221,0.6477272727272727,0.5833333333333333,0.75,"[[6, 5], [1, 3]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,random_forest,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.3333333333333333,0.35119047619047616,0.38636363636363635,0.33035714285714285,0.5227272727272727,"[[3, 8], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,hist_gradient_boosting,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.6666666666666666,0.6817496229260935,0.7727272727272727,0.660633484162896,0.7727272727272727,"[[6, 5], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,knn,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.6,0.6199999999999999,0.5681818181818181,0.55,0.6363636363636364,"[[7, 4], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,shared_genes_plus_modules,small_mlp,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.6,0.6199999999999999,0.5681818181818181,0.55,0.7272727272727273,"[[7, 4], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,published_markers_only,majority,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.26666666666666666,0.11228070175438595,0.5,0.21052631578947367,0.5,"[[0, 11], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,published_markers_only,stratified_random,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.6,0.6199999999999999,0.5681818181818181,0.55,0.5681818181818182,"[[7, 4], [2, 2]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,published_markers_only,elastic_net_logreg,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.8,0.8114832535885168,0.8636363636363636,0.784688995215311,0.8181818181818182,"[[8, 3], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,published_markers_only,linear_svm,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.8,0.8114832535885168,0.8636363636363636,0.784688995215311,0.8409090909090909,"[[8, 3], [0, 4]]","['keloid', 'non_keloid']"
keloid_binary,grouped_seed1_fold1,published_markers_only,random_forest,366,15,"{'non_keloid': 186, 'keloid': 180}","{'keloid': 11, 'non_keloid': 4}",0.6,0.6107142857142857,0.7272727272727273,0.5982142857142857,0.7272727272727273,"[[5, 6], [0, 4]]","['keloid', 'non_keloid']"
