task,split_name,feature_set,normalization_mode,model,n_train,n_test,train_label_counts,test_label_counts,accuracy,weighted_f1,balanced_accuracy,macro_f1,auroc,confusion_matrix,labels
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.631578947368421,0.6102212051868802,0.6444444444444444,0.6144927536231883,0.5444444444444444,"[[8, 1], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157894736842,0.3629764065335753,0.5,0.3448275862068966,0.4222222222222222,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.631578947368421,0.5621123515860358,0.6111111111111112,0.5521885521885521,0.6222222222222222,"[[2, 7], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.47368421052631576,0.33834586466165417,0.45,0.32142857142857145,0.5,"[[0, 9], [1, 9]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,small_mlp,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.47368421052631576,0.47368421052631576,0.4722222222222222,0.4722222222222222,0.4666666666666667,"[[4, 5], [5, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,majority,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157894736842,0.3629764065335753,0.5,0.3448275862068966,0.5,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,stratified_random,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6842105263157895,0.6842105263157895,0.6833333333333333,0.6833333333333333,0.6833333333333335,"[[6, 3], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.2631578947368421,0.2590643274853801,0.26666666666666666,0.26111111111111107,0.2777777777777778,"[[3, 6], [8, 2]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.2631578947368421,0.2590643274853801,0.26666666666666666,0.26111111111111107,0.1777777777777778,"[[3, 6], [8, 2]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.7368421052631579,0.7125506072874493,0.7222222222222222,0.7076923076923077,0.8,"[[4, 5], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.631578947368421,0.6187643020594965,0.6222222222222222,0.6144927536231883,0.7555555555555555,"[[4, 5], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5789473684210527,0.5717703349282296,0.5722222222222222,0.5681818181818181,0.6055555555555555,"[[4, 5], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,small_mlp,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.631578947368421,0.6187643020594965,0.6222222222222222,0.6144927536231883,0.6222222222222222,"[[4, 5], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,majority,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157894736842,0.3629764065335753,0.5,0.3448275862068966,0.5,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,stratified_random,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6842105263157895,0.6842105263157895,0.6833333333333333,0.6833333333333333,0.6833333333333335,"[[6, 3], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157894736842,0.5183547103051748,0.5333333333333333,0.5210084033613445,0.7111111111111111,"[[6, 3], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5789473684210527,0.5766081871345029,0.5833333333333333,0.5777777777777777,0.7111111111111111,"[[6, 3], [5, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157894736842,0.5183547103051748,0.5333333333333333,0.5210084033613445,0.5333333333333333,"[[6, 3], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5789473684210527,0.5766081871345029,0.5833333333333333,0.5777777777777777,0.5055555555555555,"[[6, 3], [5, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.47368421052631576,0.47368421052631576,0.4722222222222222,0.4722222222222222,0.4611111111111111,"[[4, 5], [5, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,small_mlp,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5789473684210527,0.5645933014354066,0.5888888888888889,0.5681818181818181,0.7111111111111111,"[[7, 2], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,majority,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157894736842,0.3629764065335753,0.5,0.3448275862068966,0.5,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,stratified_random,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6842105263157895,0.6842105263157895,0.6833333333333333,0.6833333333333333,0.6833333333333335,"[[6, 3], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.47368421052631576,0.47076023391812866,0.4777777777777778,0.4722222222222222,0.5,"[[5, 4], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5789473684210527,0.5645933014354066,0.5888888888888889,0.5681818181818181,0.5222222222222223,"[[7, 2], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157894736842,0.3629764065335753,0.5,0.3448275862068966,0.33333333333333337,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.631578947368421,0.5621123515860358,0.6111111111111112,0.5521885521885521,0.6111111111111112,"[[2, 7], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.47368421052631576,0.33834586466165417,0.45,0.32142857142857145,0.5,"[[0, 9], [1, 9]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,majority,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157894736842,0.3629764065335753,0.5,0.3448275862068966,0.5,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,stratified_random,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6842105263157895,0.6842105263157895,0.6833333333333333,0.6833333333333333,0.6833333333333335,"[[6, 3], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.8947368421052632,0.8941520467836256,0.9,0.8944444444444444,0.8888888888888888,"[[9, 0], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.8421052631578947,0.8421052631578947,0.8444444444444444,0.8421052631578947,0.8888888888888888,"[[8, 1], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.631578947368421,0.5621123515860358,0.6111111111111112,0.5521885521885521,0.8,"[[2, 7], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.631578947368421,0.6187643020594965,0.6222222222222222,0.6144927536231883,0.7444444444444445,"[[4, 5], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.631578947368421,0.6295149638802889,0.6277777777777778,0.6274509803921569,0.6888888888888889,"[[5, 4], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,small_mlp,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.7368421052631579,0.7368421052631579,0.7388888888888889,0.7368421052631579,0.8666666666666667,"[[7, 2], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,majority,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157894736842,0.3629764065335753,0.5,0.3448275862068966,0.5,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,stratified_random,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6842105263157895,0.6842105263157895,0.6833333333333333,0.6833333333333333,0.6833333333333335,"[[6, 3], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.8421052631578947,0.8421052631578947,0.8444444444444444,0.8421052631578947,0.9222222222222223,"[[8, 1], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.8421052631578947,0.8421052631578947,0.8444444444444444,0.8421052631578947,0.9222222222222223,"[[8, 1], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.7894736842105263,0.7858851674641149,0.7833333333333333,0.7840909090909092,0.9333333333333333,"[[6, 3], [1, 9]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.8947368421052632,0.8947368421052632,0.8944444444444444,0.8944444444444444,0.8777777777777778,"[[8, 1], [1, 9]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.7368421052631579,0.7353678313430635,0.7333333333333334,0.7338935574229692,0.8111111111111111,"[[6, 3], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,small_mlp,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.631578947368421,0.5621123515860358,0.6111111111111112,0.5521885521885521,0.5666666666666667,"[[2, 7], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.291497975708502,0.5,0.3157894736842105,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.46153846153846156,0.4642857142857143,0.46153846153846156,0.4642857142857143,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.8461538461538461,0.8443223443223443,0.8571428571428572,0.8452380952380952,0.8571428571428572,"[[5, 2], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.8461538461538461,0.8443223443223443,0.8571428571428572,0.8452380952380952,0.8571428571428572,"[[5, 2], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7608391608391608,0.7857142857142857,0.7636363636363637,0.6904761904761905,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7608391608391608,0.7857142857142857,0.7636363636363637,0.7619047619047619,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,knn,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6692307692307692,0.7142857142857143,0.675,0.7619047619047619,"[[3, 4], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,small_mlp,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.9230769230769231,0.9230769230769231,0.9285714285714286,0.9230769230769231,0.8571428571428572,"[[6, 1], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.291497975708502,0.5,0.3157894736842105,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.46153846153846156,0.4642857142857143,0.46153846153846156,0.4642857142857143,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6923076923076923,0.6904761904761905,0.6904761904761905,0.7857142857142857,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6923076923076923,0.6904761904761905,0.6904761904761905,0.7619047619047619,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7692307692307693,0.7738095238095238,0.7692307692307693,0.7619047619047619,"[[5, 2], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7692307692307693,0.7738095238095238,0.7692307692307693,0.7619047619047619,"[[5, 2], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,knn,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6807692307692308,0.6785714285714286,0.675,0.7976190476190476,"[[6, 1], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,small_mlp,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6153846153846154,0.5852187028657616,0.5952380952380952,0.5751633986928104,0.7142857142857142,"[[6, 1], [4, 2]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.291497975708502,0.5,0.3157894736842105,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.46153846153846156,0.4642857142857143,0.46153846153846156,0.4642857142857143,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6923076923076923,0.6904761904761905,0.6904761904761905,0.7619047619047619,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6923076923076923,0.6904761904761905,0.6904761904761905,0.7619047619047619,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7692307692307693,0.7738095238095238,0.7692307692307693,0.7619047619047619,"[[5, 2], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7692307692307693,0.7738095238095238,0.7692307692307693,0.6904761904761905,"[[5, 2], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,knn,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6923076923076923,0.6904761904761905,0.6904761904761905,0.6547619047619048,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,small_mlp,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6886446886446886,0.7023809523809523,0.6904761904761905,0.7857142857142857,"[[4, 3], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.291497975708502,0.5,0.3157894736842105,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.46153846153846156,0.4642857142857143,0.46153846153846156,0.4642857142857143,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.4193061840120664,0.44047619047619047,0.40522875816993464,0.45238095238095233,"[[5, 2], [5, 1]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.5211538461538462,0.5238095238095238,0.5125,0.30952380952380953,"[[5, 2], [4, 2]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.5384615384615384,0.37692307692307686,0.5,0.35,0.7619047619047619,"[[7, 0], [6, 0]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7608391608391608,0.7857142857142857,0.7636363636363637,0.7857142857142857,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,knn,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.23076923076923078,0.20192307692307693,0.21428571428571427,0.1875,0.10714285714285718,"[[3, 4], [6, 0]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,small_mlp,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7608391608391608,0.7857142857142857,0.7636363636363637,0.8571428571428572,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.291497975708502,0.5,0.3157894736842105,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.46153846153846156,0.4642857142857143,0.46153846153846156,0.4642857142857143,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7664335664335665,0.7619047619047619,0.7636363636363637,0.8333333333333334,"[[6, 1], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7664335664335665,0.7619047619047619,0.7636363636363637,0.761904761904762,"[[6, 1], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7608391608391608,0.7857142857142857,0.7636363636363637,0.8809523809523809,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7664335664335665,0.7619047619047619,0.7636363636363637,0.9047619047619049,"[[6, 1], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,knn,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923076923,0.6923076923076923,0.6904761904761905,0.6904761904761905,0.857142857142857,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,small_mlp,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6153846153846154,0.6013986013986015,0.6309523809523809,0.606060606060606,0.6904761904761905,"[[3, 4], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,expanded_profibrotic_only,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.291497975708502,0.5,0.3157894736842105,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,expanded_profibrotic_only,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.46153846153846156,0.46153846153846156,0.4642857142857143,0.46153846153846156,0.4642857142857143,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,expanded_profibrotic_only,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692307693,0.7664335664335665,0.7619047619047619,0.7636363636363637,0.8214285714285714,"[[6, 1], [2, 4]]","['keloid', 'non_keloid']"
