task,split_name,feature_set,normalization_mode,model,n_train,n_test,train_label_counts,test_label_counts,accuracy,weighted_f1,balanced_accuracy,macro_f1,auroc,confusion_matrix,labels
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157895,0.5183547103,0.5333333333,0.5210084034,0.5,"[[6, 3], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6315789474,0.6102212052,0.6444444444,0.6144927536,0.5444444444000001,"[[8, 1], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157895,0.3629764065,0.5,0.34482758620000004,0.4222222222,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6315789474,0.5621123516000001,0.6111111111,0.5521885522000001,0.6222222222,"[[2, 7], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.47368421050000004,0.3383458647,0.45,0.32142857140000003,0.5,"[[0, 9], [1, 9]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes_plus_modules,none,small_mlp,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.47368421050000004,0.47368421050000004,0.47222222220000004,0.47222222220000004,0.4666666667,"[[4, 5], [5, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,majority,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157895,0.3629764065,0.5,0.34482758620000004,0.5,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,stratified_random,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6842105263,0.6842105263,0.6833333333,0.6833333333,0.6833333333,"[[6, 3], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.2631578947,0.2590643275,0.2666666667,0.2611111111,0.2777777778,"[[3, 6], [8, 2]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.2631578947,0.2590643275,0.2666666667,0.2611111111,0.1777777778,"[[3, 6], [8, 2]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.7368421053,0.7125506073,0.7222222222,0.7076923077,0.8,"[[4, 5], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6315789474,0.6187643021,0.6222222222,0.6144927536,0.7555555556,"[[4, 5], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5789473684,0.5717703349000001,0.5722222222000001,0.5681818182,0.6055555556000001,"[[4, 5], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,published_markers_only,none,small_mlp,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6315789474,0.6187643021,0.6222222222,0.6144927536,0.6222222222,"[[4, 5], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,majority,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157895,0.3629764065,0.5,0.34482758620000004,0.5,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,stratified_random,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6842105263,0.6842105263,0.6833333333,0.6833333333,0.6833333333,"[[6, 3], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157895,0.5183547103,0.5333333333,0.5210084034,0.7111111111,"[[6, 3], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5789473684,0.5766081871000001,0.5833333333,0.5777777778000001,0.7111111111,"[[6, 3], [5, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157895,0.5183547103,0.5333333333,0.5210084034,0.5333333333,"[[6, 3], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5789473684,0.5766081871000001,0.5833333333,0.5777777778000001,0.5055555556,"[[6, 3], [5, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.47368421050000004,0.47368421050000004,0.47222222220000004,0.47222222220000004,0.4611111111,"[[4, 5], [5, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,expanded_profibrotic_only,none,small_mlp,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5789473684,0.5645933014,0.5888888889,0.5681818182,0.7111111111,"[[7, 2], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,majority,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157895,0.3629764065,0.5,0.34482758620000004,0.5,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,stratified_random,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6842105263,0.6842105263,0.6833333333,0.6833333333,0.6833333333,"[[6, 3], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.47368421050000004,0.4707602339,0.4777777778,0.47222222220000004,0.5,"[[5, 4], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5789473684,0.5645933014,0.5888888889,0.5681818182,0.5222222222,"[[7, 2], [6, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157895,0.3629764065,0.5,0.34482758620000004,0.33333333330000003,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6315789474,0.5621123516000001,0.6111111111,0.5521885522000001,0.6111111111,"[[2, 7], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,shared_genes,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.47368421050000004,0.3383458647,0.45,0.32142857140000003,0.5,"[[0, 9], [1, 9]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,majority,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157895,0.3629764065,0.5,0.34482758620000004,0.5,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,stratified_random,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6842105263,0.6842105263,0.6833333333,0.6833333333,0.6833333333,"[[6, 3], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.8947368421,0.8941520468,0.9,0.8944444444,0.8888888889000001,"[[9, 0], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.8421052632,0.8421052632,0.8444444444,0.8421052632,0.8888888889000001,"[[8, 1], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6315789474,0.5621123516000001,0.6111111111,0.5521885522000001,0.8,"[[2, 7], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6315789474,0.6187643021,0.6222222222,0.6144927536,0.7444444444,"[[4, 5], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6315789474,0.6295149639000001,0.6277777778,0.6274509804,0.6888888889,"[[5, 4], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,modules_only,none,small_mlp,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.7368421053,0.7368421053,0.7388888889,0.7368421053,0.8666666667,"[[7, 2], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,majority,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.5263157895,0.3629764065,0.5,0.34482758620000004,0.5,"[[0, 9], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,stratified_random,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6842105263,0.6842105263,0.6833333333,0.6833333333,0.6833333333,"[[6, 3], [3, 7]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,elastic_net_logreg,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.8421052632,0.8421052632,0.8444444444,0.8421052632,0.9222222222,"[[8, 1], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,linear_svm,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.8421052632,0.8421052632,0.8444444444,0.8421052632,0.9222222222,"[[8, 1], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,random_forest,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.7894736842000001,0.7858851675,0.7833333333,0.7840909091,0.9333333333,"[[6, 3], [1, 9]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,hist_gradient_boosting,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.8947368421,0.8947368421,0.8944444444,0.8944444444,0.8777777778,"[[8, 1], [1, 9]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,knn,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.7368421053,0.7353678313,0.7333333333000001,0.7338935574000001,0.8111111111,"[[6, 3], [2, 8]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE145725,low_i2_core_only,none,small_mlp,340,19,"{'non_keloid': 211, 'keloid': 129}","{'non_keloid': 10, 'keloid': 9}",0.6315789474,0.5621123516000001,0.6111111111,0.5521885522000001,0.5666666667,"[[2, 7], [0, 10]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.2914979757,0.5,0.3157894737,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.4615384615,0.46428571430000004,0.4615384615,0.46428571430000004,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.8461538462,0.8443223443000001,0.8571428571,0.8452380952,0.8571428571,"[[5, 2], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.8461538462,0.8443223443000001,0.8571428571,0.8452380952,0.8571428571,"[[5, 2], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7608391608,0.7857142857,0.7636363636,0.6904761905,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7608391608,0.7857142857,0.7636363636,0.7619047619,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,knn,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6692307692,0.7142857143,0.675,0.7619047619,"[[3, 4], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,profibrotic_module_only,none,small_mlp,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.9230769231,0.9230769231,0.9285714286000001,0.9230769231,0.8571428571,"[[6, 1], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.2914979757,0.5,0.3157894737,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.4615384615,0.46428571430000004,0.4615384615,0.46428571430000004,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6923076923,0.6904761905,0.6904761905,0.7857142857,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6923076923,0.6904761905,0.6904761905,0.7619047619,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7692307692,0.7738095238,0.7692307692,0.7619047619,"[[5, 2], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7692307692,0.7738095238,0.7692307692,0.7619047619,"[[5, 2], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,knn,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6807692308000001,0.6785714286,0.675,0.7976190476,"[[6, 1], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_plus_expanded,none,small_mlp,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6153846154,0.5852187029,0.5952380952,0.5751633987,0.7142857143,"[[6, 1], [4, 2]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.2914979757,0.5,0.3157894737,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.4615384615,0.46428571430000004,0.4615384615,0.46428571430000004,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6923076923,0.6904761905,0.6904761905,0.7619047619,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6923076923,0.6904761905,0.6904761905,0.7619047619,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7692307692,0.7738095238,0.7692307692,0.7619047619,"[[5, 2], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7692307692,0.7738095238,0.7692307692,0.6904761905,"[[5, 2], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,knn,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6923076923,0.6904761905,0.6904761905,0.6547619048000001,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,modules_rank_only,none,small_mlp,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6886446886,0.7023809524,0.6904761905,0.7857142857,"[[4, 3], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.2914979757,0.5,0.3157894737,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.4615384615,0.46428571430000004,0.4615384615,0.46428571430000004,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.419306184,0.44047619050000003,0.40522875820000004,0.45238095240000004,"[[5, 2], [5, 1]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.5384615385,0.5211538462,0.5238095238,0.5125000000000001,0.3095238095,"[[5, 2], [4, 2]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.5384615385,0.3769230769,0.5,0.35000000000000003,0.7619047619,"[[7, 0], [6, 0]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7608391608,0.7857142857,0.7636363636,0.7857142857,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,knn,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.2307692308,0.2019230769,0.2142857143,0.1875,0.1071428571,"[[3, 4], [6, 0]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,shared_genes_plus_modules,none,small_mlp,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7608391608,0.7857142857,0.7636363636,0.8571428571,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.2914979757,0.5,0.3157894737,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.4615384615,0.46428571430000004,0.4615384615,0.46428571430000004,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7664335664,0.7619047619,0.7636363636,0.8333333333,"[[6, 1], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7664335664,0.7619047619,0.7636363636,0.7619047619,"[[6, 1], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7608391608,0.7857142857,0.7636363636,0.8809523810000001,"[[4, 3], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7664335664,0.7619047619,0.7636363636,0.9047619048000001,"[[6, 1], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,knn,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6923076923,0.6904761905,0.6904761905,0.8571428571,"[[5, 2], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,published_markers_only,none,small_mlp,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6153846154,0.6013986014,0.6309523810000001,0.6060606061,0.6904761905,"[[3, 4], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,expanded_profibrotic_only,none,majority,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.2914979757,0.5,0.3157894737,0.5,"[[0, 7], [0, 6]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,expanded_profibrotic_only,none,stratified_random,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.4615384615,0.4615384615,0.46428571430000004,0.4615384615,0.46428571430000004,"[[3, 4], [3, 3]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,expanded_profibrotic_only,none,elastic_net_logreg,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.7692307692,0.7664335664,0.7619047619,0.7636363636,0.8214285714,"[[6, 1], [2, 4]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,expanded_profibrotic_only,none,linear_svm,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.8461538462,0.8461538462,0.8452380952,0.8452380952,0.8214285714,"[[6, 1], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,expanded_profibrotic_only,none,random_forest,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6886446886,0.7023809524,0.6904761905,0.75,"[[4, 3], [1, 5]]","['keloid', 'non_keloid']"
keloid_binary,leave_accession_out_GSE158395,expanded_profibrotic_only,none,hist_gradient_boosting,262,13,"{'non_keloid': 173, 'keloid': 89}","{'keloid': 7, 'non_keloid': 6}",0.6923076923,0.6886446886,0.7023809524,0.6904761905,0.7738095238,"[[4, 3], [1, 5]]","['keloid', 'non_keloid']"
